,Methods,SOD,SDD,Rotating Angles,Entropy,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
56,SA,543.0,606.8762587335381,"[ -3.17969573   1.60859418   8.67933578 -10.94337172   2.77331638
   1.17750433  -0.02307997 -10.51462384  -8.40281103 -12.35439048
  -0.35057407  -9.22795186 -11.93145507 -11.01091146  -0.59923566
  -7.10822729 -11.05282997 -11.6948427    0.3842784  -11.64246775
  -5.92502514 -11.31421243]",3.6024268553772143,0.29445513859107153,139.23219982687928,147.7546894187723,0.6086222802252396,0.49870898532245544,30.008044004440308
57,SA,468.0,526.2058029057313,"[  1.70623179   1.4737952    2.38417514 -14.34174555   4.27119762
   1.26580402  -1.01625074  -9.57605332  -6.52825451 -10.67162684
   2.2592925  -10.53915068 -12.94482457 -13.44238707   1.40073402
 -12.23549157  -9.19030805 -11.11277982   0.39541937 -10.82659724
  -9.96928831  -8.57158866]",3.587877485741062,0.29445275169571616,139.23222876688428,147.75476552992922,0.6086222623359568,0.399048091650847,31.874736547470093
58,SA,479.0,534.2991493595097,"[ -0.60480151  -0.94788021  -3.69407147 -11.1166693    3.53829606
  -0.33744428  -0.3214203   -9.92846362 -11.50522491 -10.0617191
  -0.7832042  -10.71827241  -8.75596699  -8.20124992  -0.56893228
  -9.69756032 -11.44477341 -10.24013121  -0.81867031  -9.07113353
 -13.15061425  -8.56453477]",3.5145555967341116,0.29445311528105367,139.2322058090746,147.75470559637475,0.6086223026250585,0.46048592903419283,28.522686004638672
59,SA,504.0,557.70228967351,"[  1.88265951  -3.39377511 -13.4188124   -7.3343939   -4.10710887
  -0.04432536  -1.35729933 -12.45433901  -5.24030944  -9.72904999
  -1.273654   -11.53692606  -7.87835641  -7.29263488  -0.04786587
  -8.7314543  -11.22906913  -6.80979277   0.01519471 -13.26230954
 -10.13302524  -7.22412115]",3.4025561977645546,0.29445151482982423,139.2321901920077,147.75471536675957,0.6086220896499149,0.4185421179937093,26.677098751068115
60,EA,131.0,137.3884220906796,"[ 18.58491436  14.03118921  13.92202734 -11.33293626  -2.50039349
  -3.43514975  -0.44775872 -10.37249048 -11.25853447 -16.59866994
  -0.32449064  -2.21740261 -14.30223058 -16.10692583  -0.76843558
 -14.46623417  -2.50520628 -11.72167616  -1.33233158 -11.4845995
 -16.71605942  -0.32402299]",2.962666126278182,0.2944531475790415,139.2320361127689,147.75462309972616,0.6086210568450132,0.37947165057584037,57.11074733734131
61,EA,28.0,30.020110584908352,"[  0.82583269  -3.02115538   4.33987001 -11.86829252  14.38106975
  -4.54773801  -2.15038268 -14.62282541  -0.37749944  -0.2661036
  -2.79440559  -0.4769018  -16.19442694 -13.02039846  -2.15188478
  -6.71259069  -4.57463393 -13.06266498   4.32716763  -0.34806875
  -8.37659885 -10.1149242 ]",3.1487453300195294,0.29445355819924796,139.23205261403928,147.75458529003475,0.6086214273053022,0.4551579506411889,60.93342638015747
62,EA,270.0,284.1478320507422,"[-13.69773599   5.04283758  14.67962374 -13.17022301   7.28232105
   4.19263235   0.18582871  -8.82887834 -12.87910068  -1.23559366
   4.64945487  -0.96166324 -11.99747754 -16.50615997   0.96768414
 -13.0762664   -0.047581   -12.84657751   3.57710804  -2.54126771
 -15.70043862  -6.77708885]",3.258527889646722,0.29445094909249075,139.23205996884886,147.75456852429403,0.6086215433530568,0.5252276919024892,55.02702832221985
63,EA,299.0,314.3519969873064,"[ -5.55481127  12.43720351  -3.57135231  -5.92645595   8.32271315
   0.44206238  -0.04798385 -10.67625021  -5.63566459 -15.49839557
  -0.1294146   -8.20989834 -12.78200765 -14.61502702  -0.37563106
 -10.831948    -9.03505616  -3.06543673   0.34408375  -9.75849509
 -11.8881489  -12.34427719]",3.034699480624454,0.29445114164902414,139.23206683555813,147.75458340817414,0.6086215531901403,0.47649708877945396,55.250264167785645
64,EA,28.0,31.207574464197943,"[ -2.15888357   8.98482459  11.13694533 -19.41754152 -14.15608154
  -4.84614515  -2.70798859  -0.45123791 -17.54879176  -3.48500793
   2.16855688  -5.60392748 -18.61754796  -6.24191934  -0.12419946
  -8.32180621 -10.97503605 -12.62101785  -2.77268591 -13.51543847
  -8.96090274  -2.56292045]",3.2888818561933126,0.2944513887710118,139.23205230538346,147.7546184020034,0.6086213231000334,0.41975425465904564,55.59387993812561
65,EA,48.0,51.26100083218247,"[-10.47728825   8.03309643   6.3996946   -8.36402983   0.49932604
   3.17473836   3.23461356  -7.61032102 -11.17960235 -16.10261988
   0.24254909 -12.3287051   -6.65508168  -4.25357628   0.23803283
 -13.11193379 -12.14740476 -14.34349929   1.05444507 -11.33292177
 -16.36280497  -8.58426727]",3.1793223874699668,0.29445168910208713,139.23203351396174,147.7545539724595,0.6086214077685962,0.5002790998132538,55.59128522872925
66,EA,173.0,181.66497496247328,"[-10.53603065  15.21882472  -3.39461174 -10.05658465  -6.1058761
  -1.93935816  -2.9894215   -4.63058647 -11.38327372 -11.81484371
  -0.32214135 -13.06090579  -9.73332886  -9.44325673   2.02772291
  -6.47090489 -12.14037044  -9.87088623   2.87898416  -2.29746779
  -8.20797073 -13.07364349]",2.9813307101191837,0.29445195719193995,139.23203968423573,147.75456058604027,0.6086214249646537,0.485665682721214,59.62287092208862
67,EA,116.0,121.79519035493739,"[-16.12583011   8.20006237   3.19488881 -16.98528556   3.48124219
  -2.89733058   2.28654089 -10.35247318  -9.06201828 -18.54828715
   1.39242865 -15.73019264 -10.32081743  -5.26626881  -1.77979666
 -13.37658537 -15.90325777  -9.85698315   3.99187355  -9.9476573
 -13.54256251  -6.82655526]",3.0927711307114976,0.29445203197831576,139.23203912518997,147.7545687124133,0.6086213694706083,0.4833426618475918,56.12865877151489
68,EA,79.0,83.05193476822419,"[ -4.11464439  -5.40623352  16.29666999 -16.0447199   -3.51872527
  -4.63762455  -2.42041003 -16.66128033 -10.53407643 -17.49475752
   1.02357632  -1.56444484 -17.75042536  -5.00642775  -1.09602905
  -8.4880738   -4.22077003  -1.22869869   4.96607154  -1.57540149
  -1.21275294 -16.46738488]",3.23937841180377,0.29445429367080383,139.23205157626458,147.75458066145663,0.608621462169911,0.48519145591492013,61.647411823272705
